FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
11001;RIBF;0,043;S;R
11001;THIA;0,1192;S;R
11001;VITC;24,10;S;R
11001;VITA;0,27;S;R
11001;VITD;0;S;IG
11001;VITE;0,021;S;R
11001;CA;19,88;S;R
11001;FE;0,435;S;R
11001;NA;2,47;S;R
11001;FACIDCTG;0,093;S;R
11001;FAPU;0,060;S;R
11001;FAMCIS;0,0089;S;R
11001;FASAT;0,0202;S;R
11002;ENERC;54,48;S;S
11002;CHOAVL;0,690;S;R
11002;FAT;0,250;S;R
11002;PROT;1,38;S;S
11002;FIBC;1,150;S;R
11002;STARCH;0,05;S;R
11002;SUGAR;0,640;S;R
11002;RIBF;0,155;S;R
11002;THIA;0,0850;S;R
11002;VITC;32,25;S;R
11002;VITA;178,41;S;R
11002;VITD;0;S;R
11002;VITE;0,925;S;R
11002;CA;72,00;S;R
11002;FE;1,000;S;R
11002;NA;14,50;S;R
11002;FACIDCTG;0,195;S;R
11002;FAPU;0,143;S;R
11002;FAMCIS;0,0105;S;R
11002;FASAT;0,0325;S;R
11004;ENERC;647,00;S;S
11004;CHOAVL;0;S;S
11004;FAT;7,925;S;CG
11004;PROT;20,81;S;S
11004;FIBC;0;S;IG
11004;STARCH;0;S;IG
11004;SUGAR;0;S;S
11004;RIBF;0,74;F;E
11004;THIA;0,24;F;E
11004;VITC;0;S;IG
11004;VITA;276,86;S;S
11004;VITD;9,495;S;R
11004;VITE;10,500;S;S
11004;CA;9,32;S;R
11004;FE;0,366;S;R
11004;NA;110;F;I
11004;FACIDCTG;6,405;S;R
11004;FAPU;3,148;S;R
11004;FAMCIS;1,8585;S;R
11004;FASAT;1,1165;S;R
11005;ENERC;1379,66;S;S
11005;CHOAVL;58,037;S;R
11005;FAT;3,500;S;R
11005;PROT;10,09;S;S
11005;FIBC;11,500;D;AG
11005;STARCH;56,70;S;R
11005;SUGAR;1,338;S;R
11005;RIBF;0,100;D;AG
11005;THIA;0,2400;D;AG
11005;VITC;0;S;R
11005;VITA;0,22;S;S
11005;VITD;0;S;IG
11005;VITE;0,420;S;S
11005;CA;29,00;S;R
11005;FE;4,500;S;R
11005;NA;5;L;P
11005;FACIDCTG;1,825;S;R
11005;FAPU;0,871;S;R
11005;FAMCIS;0,5372;S;R
11005;FASAT;0,3370;S;R
11007;ENERC;440,80;S;S
11007;CHOAVL;16,000;S;S
11007;FAT;0,500;F;E
11007;PROT;3,60;F;E
11007;FIBC;6,100;F;E
11007;STARCH;0;D;AG
11007;SUGAR;11,000;S;S
11007;RIBF;0,070;F;E
11007;THIA;0,0600;F;E
11007;VITC;1250,00;F;E
11007;VITA;946,20;S;S
11007;VITD;0;F;E
11007;VITE;4,140;S;S
11007;CA;257,00;F;E
11007;FE;0,500;F;E
11007;NA;24;F;E
11012;ENERC;947,11;S;S
11012;CHOAVL;53,940;S;R
11012;FAT;0,095;S;R
11012;PROT;0,56;S;S
11012;FIBC;0,902;S;R
11012;STARCH;0;S;R
11012;SUGAR;53,940;S;R
11012;RIBF;0,033;S;R
11012;THIA;0,0142;S;R
11012;VITC;12,00;L;P
11012;VITA;0,45;S;S
11012;VITD;0;S;IG
11012;VITE;0,080;S;S
11012;CA;18,00;D;AG
11012;FE;0,267;S;R
11012;NA;0,38;S;R
11012;FACIDCTG;0,091;S;R
11012;FAPU;0,061;S;R
11012;FAMCIS;0,0120;S;R
11012;FASAT;0,0138;S;R
11013;ENERC;813,90;S;S
11013;CHOAVL;46,600;S;S
11013;FAT;0,108;S;R
11013;PROT;0,51;S;S
11013;FIBC;0,756;S;R
11013;STARCH;0;D;AG
11013;SUGAR;46,600;S;S
11013;RIBF;0,013;S;R
11013;THIA;0,0306;S;R
11013;VITC;5,00;L;P
11013;VITA;2,66;S;S
11013;VITD;0;S;IG
11013;VITE;0,200;S;S
11013;CA;28,00;D;AG
11013;FE;0,170;D;AG
11013;NA;0,63;S;R
11013;FACIDCTG;0,043;S;R
11013;FAPU;0,021;S;R
11013;FAMCIS;0,0104;S;R
11013;FASAT;0,0095;S;R
11014;ENERC;3700,00;S;S
11014;CHOAVL;0;S;IG
11014;FAT;100,000;S;IG
11014;PROT;0;S;T
11014;FIBC;0;S;IG
11014;STARCH;0;S;IG
11014;SUGAR;0;S;K
11014;RIBF;0;S;IG
11014;THIA;0;S;IG
11014;VITC;0;S;IG
11014;VITA;0;S;S
11014;VITD;0;S;U
11014;VITE;6,050;S;S
11014;CA;0;S;U
11014;FE;0,4;F;E
11014;NA;0;F;E
11014;FACIDCTG;99,5792;S;T
11014;FAPU;9,300;S;S
11014;FAMCIS;37,0000;S;S
11014;FASAT;48,9000;S;S
11030;ENERC;1427,80;S;S
11030;CHOAVL;66,3;S;S
11030;FAT;1,500;F;E
11030;PROT;10,00;F;E
11030;FIBC;9,400;D;AG
11030;STARCH;65,8;D;AG
11030;SUGAR;0,500;S;S
11030;RIBF;0,200;L;P
11030;THIA;0,3000;L;P
11030;VITC;0;S;R
11030;VITA;0,51;S;S
11030;VITD;0;S;IG
11030;VITE;0,550;S;S
11030;CA;22,00;F;E
11030;FE;2,200;L;P
11030;NA;3,5;L;P
11030;FACIDCTG;0,926;S;R
11030;FAPU;0,561;S;R
11030;FAMCIS;0,1764;S;R
11030;FASAT;0,1478;S;R
11045;ENERC;197,04;S;S
11045;CHOAVL;8,900;S;S
11045;FAT;0,300;F;E
11045;PROT;0,56;S;S
11045;FIBC;2,100;D;AG
11045;STARCH;0;D;AG
11045;SUGAR;8,900;S;S
11045;RIBF;0,035;F;E
11045;THIA;0,0850;F;E
11045;VITC;51,00;D;AG
11045;VITA;7,38;S;S
11045;VITD;0;F;E
11045;VITE;0,360;S;S
11045;CA;54,00;D;AG
11045;FE;0,170;D;AG
11045;NA;1,60;D;AG
11045;FACIDCTG;0,1198;S;S
11045;FAPU;0,0593;S;S
11045;FAMCIS;0,0289;S;S
11045;FASAT;0,0263;S;S
11046;ENERC;189,07;S;S
11046;CHOAVL;8,300;S;S
11046;FAT;0,300;F;E
11046;PROT;0,51;S;S
11046;FIBC;1,900;S;K
11046;STARCH;0,10;D;AG
11046;SUGAR;8,200;S;S
11046;RIBF;0,040;F;E
11046;THIA;0,0800;F;E
11046;VITC;41,00;F;E
11046;VITA;20,84;S;S
11046;VITD;0;F;E
11046;VITE;0,320;S;S
11046;CA;37,00;F;E
11046;FE;0,200;F;E
11046;NA;1,60;S;R
11046;FACIDCTG;0,120;S;R
11046;FAPU;0,059;S;R
11046;FAMCIS;0,0289;S;R
11046;FASAT;0,0263;S;R
11047;ENERC;146,98;S;S
11047;CHOAVL;6,500;S;S
11047;FAT;0,300;F;E
11047;PROT;0,62;S;S
11047;FIBC;1,400;F;E
11047;STARCH;0;D;AG
11047;SUGAR;6,500;S;S
11047;RIBF;0,035;F;E
11047;THIA;0,0500;F;E
11047;VITC;33,00;D;AG
11047;VITA;0,66;S;S
11047;VITD;0;F;E
11047;VITE;0,320;S;S
11047;CA;33,00;F;E
11047;FE;0,100;F;E
11047;NA;2,00;F;E
11047;FACIDCTG;0,0523;S;S
11047;FAPU;0,024;S;S
11047;FAMCIS;0,0130;S;S
11047;FASAT;0,0130;S;S
11048;ENERC;172,14;S;S
11048;CHOAVL;2,200;S;S
11048;FAT;1,100;F;E
11048;PROT;0,62;S;S
11048;FIBC;2,8;F;E
11048;STARCH;0;F;E
11048;SUGAR;2,200;S;IG
11048;RIBF;0,020;F;E
11048;THIA;0,0500;F;E
11048;VITC;51,00;D;AG
11048;VITA;0,28;S;S
11048;VITD;0;F;E
11048;VITE;0,200;S;S
11048;CA;33,00;F;E
11048;FE;0,4;F;E
11048;NA;3,00;F;E
11048;FACIDCTG;0,1443;S;S
11048;FAPU;0,089;S;S
11048;FAMCIS;0,0110;S;S
11048;FASAT;0,0380;S;S
11049;ENERC;364,04;S;S
11049;CHOAVL;18,300;S;S
11049;FAT;0,400;F;E
11049;PROT;1,06;S;S
11049;FIBC;1,800;D;AG
11049;STARCH;4,80;D;AG
11049;SUGAR;13,500;S;S
11049;RIBF;0,060;F;E
11049;THIA;0,0400;F;E
11049;VITC;10,00;F;E
11049;VITA;1,68;S;S
11049;VITD;0;F;E
11049;VITE;0,210;S;S
11049;CA;7,00;F;E
11049;FE;0,440;F;E
11049;NA;0,30;F;E
11049;FACIDCTG;0,1127;S;S
11049;FAPU;0,0477;S;S
11049;FAMCIS;0,0140;S;S
11049;FASAT;0,0461;S;S
11050;ENERC;196,18;S;S
11050;CHOAVL;7,090;S;S
11050;FAT;0,600;F;E
11050;PROT;0;S;S
11050;FIBC;2,700;F;E
11050;STARCH;0,30;F;E
11050;SUGAR;6,790;S;S
11050;RIBF;0,050;F;E
11050;THIA;0,0060;F;E
11050;VITC;67,00;D;AG
11050;VITA;3,68;S;S
11050;VITD;0;F;E
11050;VITE;0,715;S;S
11050;CA;27,00;F;E
11050;FE;0,270;F;E
11050;NA;3,00;F;E
11050;FACIDCTG;0,6986;S;S
11050;FAPU;0,5145;S;S
11050;FAMCIS;0,0915;S;S
11050;FASAT;0,0619;S;S
11051;ENERC;187,46;S;S
11051;CHOAVL;7,800;S;S
11051;FAT;0,300;F;E
11051;PROT;1,15;S;S
11051;FIBC;2,100;S;K
11051;STARCH;0;D;AG
11051;SUGAR;7,800;S;S
11051;RIBF;0,060;F;E
11051;THIA;0,0200;F;E
11051;VITC;6,60;F;E
11051;VITA;9,27;S;S
11051;VITD;0;F;E
11051;VITE;0,960;S;S
11051;CA;8,00;F;E
11051;FE;0,500;F;E
11051;NA;1;F;E
11051;FACIDCTG;0,1000;S;CG
11051;FAPU;0,08;S;IG
11051;FAMCIS;0,03;S;IG
11051;FASAT;0,1;S;IG
11052;ENERC;232,39;S;S
11052;CHOAVL;11,400;S;S
11052;FAT;0,100;F;E
11052;PROT;0,88;S;S
11052;FIBC;1,500;F;E
11052;STARCH;0;F;E
11052;SUGAR;11,400;S;S
11052;RIBF;0,070;F;E
11052;THIA;0,0500;F;E
11052;VITC;10,00;F;E
11052;VITA;5,73;S;S
11052;VITD;0;F;E
11052;VITE;0,070;S;S
11052;CA;18,00;F;E
11052;FE;0,300;F;E
11052;NA;2,00;F;E
11052;FACIDCTG;0,4000;S;CG
11053;ENERC;195,74;S;S
11053;CHOAVL;8,400;S;S
11053;FAT;0,300;F;E
11053;PROT;0,82;S;S
11053;FIBC;1,700;S;K
11053;STARCH;0,20;D;AG
11053;SUGAR;8,200;S;S
11053;RIBF;0,120;F;E
11053;THIA;0,0200;F;E
11053;VITC;5,00;F;E
11053;VITA;36,02;S;S
11053;VITD;0;F;E
11053;VITE;0,850;S;S
11053;CA;16,00;F;E
11053;FE;0,300;F;E
11053;NA;3,00;F;E
11053;FACIDCTG;0,2000;S;CG
11054;ENERC;222,84;S;S
11054;CHOAVL;10,600;S;S
11054;FAT;0,100;F;E
11054;PROT;1,06;S;S
11054;FIBC;1,900;F;E
11054;STARCH;0;S;U
11054;SUGAR;10,600;S;S
11054;RIBF;0,050;F;E
11054;THIA;0,0400;F;E
11054;VITC;10,00;F;E
11054;VITA;66,90;S;S
11054;VITD;0;F;E
11054;VITE;0,160;S;S
11054;CA;31,00;F;E
11054;FE;0,430;F;E
11054;NA;2;F;E
11054;FACIDCTG;0,120;S;R
11054;FAPU;0,059;S;R
11054;FAMCIS;0,0289;S;R
11054;FASAT;0,0263;S;R
11055;ENERC;153,87;S;S
11055;CHOAVL;7,100;S;S
11055;FAT;0,100;F;E
11055;PROT;0,91;S;S
11055;FIBC;1,100;S;K
11055;STARCH;0;F;E
11055;SUGAR;7,100;F;E
11055;RIBF;0,020;F;E
11055;THIA;0,0300;F;E
11055;VITC;11,00;F;E
11055;VITA;23,44;S;S
11055;VITD;0;F;E
11055;VITE;0,050;S;S
11055;CA;7,00;F;E
11055;FE;0,500;F;E
11055;NA;2,00;F;E
11055;FACIDCTG;0,3000;S;CG
11056;ENERC;232,70;S;S
11056;CHOAVL;11,200;S;S
11056;FAT;0,400;F;E
11056;PROT;0,50;S;S
11056;FIBC;1,400;F;E
11056;STARCH;0;F;E
11056;SUGAR;11,200;S;S
11056;RIBF;0,020;F;E
11056;THIA;0,0800;F;E
11056;VITC;30,60;D;AG
11056;VITA;4,98;S;S
11056;VITD;0;F;E
11056;VITE;0,020;S;S
11056;CA;12,00;F;E
11056;FE;0,200;F;E
11056;NA;4,00;F;E
11056;FACIDCTG;0,0669;S;S
11056;FAPU;0,042;S;S
11056;FAMCIS;0,0140;S;S
11056;FASAT;0,0080;S;S
11057;ENERC;829,20;S;S
11057;CHOAVL;0,770;S;S
11057;FAT;19,400;F;E
11057;PROT;2,63;S;S
11057;FIBC;6,7;F;E
11057;STARCH;0,11;F;E
11057;SUGAR;0,66;F;E
11057;RIBF;0,160;F;E
11057;THIA;0,0700;F;E
11057;VITC;10,20;D;AG
11057;VITA;5,16;S;S
11057;VITD;0;F;E
11057;VITE;2,070;S;S
11057;CA;15,00;F;E
11057;FE;0,500;F;E
11057;NA;6,00;F;E
11057;FACIDCTG;17,7201;S;S
11057;FAPU;1,5702;S;S
11057;FAMCIS;12,6375;S;S
11057;FASAT;2,7331;S;S
11059;ENERC;575,73;S;S
11059;CHOAVL;0;S;IG
11059;FAT;5,25;S;CG
11059;PROT;22,44;S;S
11059;FIBC;0;S;IG
11059;STARCH;0;S;IG
11059;SUGAR;0;S;R
11059;RIBF;0,050;S;K
11059;THIA;0,0300;S;R
11059;VITC;0;S;IG
11059;VITA;6,00;S;S
11059;VITD;1,480;S;K
11059;VITE;1,200;S;S
11059;CA;10,50;S;R
11059;FE;2,900;S;R
11059;NA;400,00;S;R
11059;FACIDCTG;3,051;S;R
11059;FAPU;1,561;S;R
11059;FAMCIS;0,7067;S;R
11059;FASAT;0,5447;S;R
11060;ENERC;169,62;S;S
11060;CHOAVL;8,310;S;S
11060;FAT;0,100;S;I
11060;PROT;0,19;S;S
11060;FIBC;1,800;F;E
11060;STARCH;0,10;D;AG
11060;SUGAR;8,210;S;S
11060;RIBF;0,015;S;R
11060;THIA;0,0160;S;R
11060;VITC;8;F;E
11060;VITA;1,42;S;S
11060;VITD;0;F;E
11060;VITE;0,240;S;S
11060;CA;5,00;D;AG
11060;FE;0,100;D;AG
11060;NA;0,92;S;CG
11060;FACIDCTG;0,0793;S;S
11060;FAPU;0,0489;S;S
11060;FAMCIS;0,0055;S;S
11060;FASAT;0,0214;S;S
11061;ENERC;186,93;S;S
11061;CHOAVL;9,420;S;S
11061;FAT;0,100;F;E
11061;PROT;0,19;S;S
11061;FIBC;1,800;F;E
11061;STARCH;0,10;D;AG
11061;SUGAR;9,320;S;S
11061;RIBF;0,015;F;E
11061;THIA;0,0160;F;E
11061;VITC;4,00;F;E
11061;VITA;3,69;S;S
11061;VITD;0;F;E
11061;VITE;0,240;S;S
11061;CA;4,00;D;AG
11061;FE;0,080;D;AG
11061;NA;0,92;S;CG
11061;FACIDCTG;0,0455;S;S
11061;FAPU;0,0287;S;S
11061;FAMCIS;0,0026;S;S
11061;FASAT;0,0122;S;S
11062;ENERC;181,37;S;S
11062;CHOAVL;8,000;S;S
11062;FAT;0,100;F;E
11062;PROT;0,31;S;S
11062;FIBC;3,9;F;E
11062;STARCH;0;D;AG
11062;SUGAR;8,000;S;S
11062;RIBF;0,030;F;E
11062;THIA;0,0100;F;E
11062;VITC;6,00;F;E
11062;VITA;1,64;S;S
11062;VITD;0;F;E
11062;VITE;0,060;S;S
11062;CA;11,00;F;E
11062;FE;0,200;F;E
11062;NA;1,36;S;CG
11062;FACIDCTG;0,0737;S;S
11062;FAPU;0,0463;S;S
11062;FAMCIS;0,0057;S;S
11062;FASAT;0,0185;S;S
11063;ENERC;851,54;S;S
11063;CHOAVL;37,600;S;S
11063;FAT;0,852;S;R
11063;PROT;4,20;S;S
11063;FIBC;8,600;S;K
11063;STARCH;0;D;AG
11063;SUGAR;37,600;S;S
11063;RIBF;0,341;S;R
11063;THIA;0,0568;S;R
11063;VITC;0;F;E
11063;VITA;15,09;S;S
11063;VITD;0;F;E
11063;VITE;1,760;S;S
11063;CA;67,00;F;E
11063;FE;2,000;F;E
11063;NA;8,52;S;R
11063;FACIDCTG;0,0968;S;S
11063;FAPU;0,0544;S;S
11063;FAMCIS;0,0068;S;S
11063;FASAT;0,0313;S;S
11064;ENERC;70,93;S;S
11064;CHOAVL;0,200;S;S
11064;FAT;0,300;F;E
11064;PROT;2,10;S;S
11064;FIBC;2,400;F;E
11064;STARCH;0,20;D;AG
11064;SUGAR;0;S;S
11064;RIBF;0,250;F;E
11064;THIA;0,0200;F;E
11064;VITC;1,00;F;E
11064;VITA;0;S;S
11064;VITD;0,206;S;R
11064;VITE;0;S;S
11064;CA;18,00;D;AG
11064;FE;0,840;D;AG
11064;NA;520,00;L;E
11064;FACIDCTG;0,2758;S;S
11064;FAPU;0,1904;S;S
11064;FAMCIS;0,0061;S;S
11064;FASAT;0,0669;S;S
11065;ENERC;330,74;S;S
11065;CHOAVL;14,300;S;S
11065;FAT;0;L;P
11065;PROT;0,55;S;S
11065;FIBC;6,000;F;E
11065;STARCH;0;S;R
11065;SUGAR;14,300;S;R
11065;RIBF;0,091;S;R
11065;THIA;0,0780;S;R
11065;VITC;415,00;L;P
11065;VITA;1230,06;S;S
11065;VITD;0;S;IG
11065;VITE;1,600;S;S
11065;CA;334,10;S;R
11065;FE;0,650;S;R
11065;NA;31,20;S;R
11067;ENERC;436,98;S;S
11067;CHOAVL;0;S;IG
11067;FAT;1,5;D;AG
11067;PROT;22,44;S;S
11067;FIBC;0;S;U
11067;STARCH;0;S;IG
11067;SUGAR;0;S;S
11067;RIBF;0,11;F;E
11067;THIA;0,02;F;E
11067;VITC;0;S;U
11067;VITA;17,00;S;S
11067;VITD;4;F;E
11067;VITE;0,330;S;S
11067;CA;8;F;E
11067;FE;1;F;E
11067;NA;320;F;E
11067;FACIDCTG;0,6276;S;S
11067;FAPU;0,200;S;S
11067;FAMCIS;0,1700;S;S
11067;FASAT;0,2300;S;S
11069;ENERC;82,34;S;S
11069;CHOAVL;4,500;F;E
11069;FAT;0,066;S;R
11069;PROT;0,10;S;S
11069;FIBC;0;S;R
11069;STARCH;0;S;R
11069;SUGAR;5,302;S;R
11069;RIBF;0,002;S;R
11069;THIA;0,0011;S;R
11069;VITC;0,22;S;R
11069;VITA;0;S;S
11069;VITD;0;S;R
11069;VITE;0;S;S
11069;CA;5,62;S;R
11069;FE;0,055;S;R
11069;NA;0,92;S;R
11069;FACIDCTG;0,067;S;R
11069;FAPU;0,044;S;R
11069;FAMCIS;0;S;R
11069;FASAT;0,0198;S;R
11071;ENERC;237,26;S;S
11071;CHOAVL;10,700;S;S
11071;FAT;0,407;S;I
11071;PROT;1,00;S;S
11071;FIBC;2,100;F;E
11071;STARCH;0;S;R
11071;SUGAR;10,700;S;S
11071;RIBF;0,072;S;I
11071;THIA;0,0330;S;I
11071;VITC;29,00;S;I
11071;VITA;9,27;S;S
11071;VITD;0;S;U
11071;VITE;0,960;S;S
11071;CA;10,00;S;I
11071;FE;0,746;S;I
11071;NA;1,00;S;R
11071;FACIDCTG;0,3000;S;CG
11071;FAPU;0,080;S;R
11071;FAMCIS;0,0300;S;R
11071;FASAT;0,1000;S;R
11074;ENERC;122,63;S;S
11074;CHOAVL;0,300;S;S
11074;FAT;0,690;E;E
11074;PROT;4,00;S;S
11074;FIBC;3,000;S;K
11074;STARCH;0;F;E
11074;SUGAR;0,300;S;S
11074;RIBF;0,126;E;E
11074;THIA;0,0800;E;E
11074;VITC;8,20;E;E
11074;VITA;7,97;S;S
11074;VITD;0;F;E
11074;VITE;0,020;S;S
11074;CA;32,00;E;E
11074;FE;0,960;E;E
11074;NA;6;F;E
11074;FACIDCTG;0,5586;S;T
11074;FAPU;0,409;S;S
11074;FAMCIS;0,0560;S;S
11074;FASAT;0,0690;S;S
11086;ENERC;2402,55;S;S
11086;CHOAVL;18,800;S;S
11086;FAT;46,350;E;E
11086;PROT;20;S;CG
11086;FIBC;3,500;F;E
11086;STARCH;14,20;F;E
11086;SUGAR;4,600;S;S
11086;RIBF;0,200;E;E
11086;THIA;0,2000;E;E
11086;VITC;0;E;E
11086;VITA;0;S;S
11086;VITD;0;F;E
11086;VITE;0,900;S;S
11086;CA;45,00;E;E
11086;FE;6,000;E;E
11086;NA;15,00;F;E
11086;FACIDCTG;41,2396;S;S
11086;FAPU;7,844;S;S
11086;FAMCIS;23,7970;S;S
11086;FASAT;7,7850;S;S
11089;ENERC;556,68;S;S
11089;CHOAVL;17,600;S;S
11089;FAT;2,000;F;E
11089;PROT;8,44;S;S
11089;FIBC;5,000;F;E
11089;STARCH;16,60;F;E
11089;SUGAR;1,000;S;S
11089;RIBF;0,060;F;E
11089;THIA;0,1200;F;E
11089;VITC;1,00;F;E
11089;VITA;1,49;S;S
11089;VITD;0;F;E
11089;VITE;0,110;S;S
11089;CA;49,00;F;E
11089;FE;2,900;F;E
11089;NA;5,00;F;E
11089;FACIDCTG;2,197;S;T
11089;FAPU;1,2000;F;E
11089;FAMCIS;0,6000;F;E
11089;FASAT;0,3000;F;E
11090;ENERC;367,68;S;S
11090;CHOAVL;11,500;F;E
11090;FAT;1,200;F;E
11090;PROT;5,1;F;E
11090;FIBC;5;F;E
11090;STARCH;13,98;S;R
11090;SUGAR;5,2;F;E
11090;RIBF;0,070;F;E
11090;THIA;0,1400;F;E
11090;VITC;3,00;F;E
11090;VITA;6,62;S;S
11090;VITD;0;S;IG
11090;VITE;0,600;S;S
11090;CA;32,00;F;E
11090;FE;1,300;F;E
11090;NA;440,00;L;E
11090;FACIDCTG;0,513;S;R
11090;FAPU;0,362;S;R
11090;FAMCIS;0,0441;S;R
11090;FASAT;0,0842;S;R
11092;ENERC;1568,57;S;S
11092;CHOAVL;78;S;IG
11092;FAT;1,07;F;E
11092;PROT;11,94;S;S
11092;FIBC;0;F;E
11092;STARCH;0;F;E
11092;SUGAR;78,000;S;S
11092;RIBF;2,400;F;E
11092;THIA;0,5000;F;E
11092;VITC;5,00;F;E
11092;VITA;15,00;S;S
11092;VITD;0;F;E
11092;VITE;0;S;S
11092;CA;790,00;F;E
11092;FE;0,900;F;E
11092;NA;1090;F;E
11092;FACIDCTG;0,9968;S;T
11092;FAPU;0,034;S;S
11092;FAMCIS;0,2840;S;S
11092;FASAT;0,6350;S;S
11130;ENERC;630,58;S;S
11130;CHOAVL;4,666;S;S
11130;FAT;11,000;L;P
11130;PROT;8,00;L;P
11130;FIBC;0,133;S;R
11130;STARCH;0;S;R
11130;SUGAR;4,666;S;S
11130;RIBF;0,231;S;R
11130;THIA;0,0420;S;R
11130;VITC;2,17;S;R
11130;VITA;87,10;S;S
11130;VITD;0,054;S;R
11130;VITE;0,203;S;S
11130;CA;110,00;L;P
11130;FE;0,119;S;R
11130;NA;500,00;L;P
11130;FACIDCTG;9,526;S;R
11130;FAPU;0,239;S;R
11130;FAMCIS;2,2059;S;R
11130;FASAT;6,4356;S;R
11131;ENERC;1946,60;S;S
11131;CHOAVL;0;S;IG
11131;FAT;44,800;D;AG
11131;PROT;17,00;S;S
11131;FIBC;0;S;R
11131;STARCH;0;S;R
11131;SUGAR;0;S;IG
11131;RIBF;0,200;F;E
11131;THIA;0,0400;F;E
11131;VITC;0;S;R
11131;VITA;369,28;S;S
11131;VITD;0,400;F;E
11131;VITE;0,825;S;S
11131;CA;230,00;F;E
11131;FE;0,300;F;E
11131;NA;472,00;F;E
11131;FACIDCTG;45,5506;S;S
11131;FAPU;1,8000;F;E
11131;FAMCIS;11,6000;F;E
11131;FASAT;29,1000;F;E
11132;ENERC;1207,80;S;S
11132;CHOAVL;3,000;L;P
11132;FAT;26,000;L;P
11132;PROT;11,00;L;P
11132;FIBC;0;S;U
11132;STARCH;0;S;R
11132;SUGAR;3,000;S;S
11132;RIBF;0,113;S;R
11132;THIA;0,0230;S;R
11132;VITC;0,50;S;R
11132;VITA;1,03;S;S
11132;VITD;0;S;R
11132;VITE;0,005;S;S
11132;CA;75,00;L;P
11132;FE;0,036;S;R
11132;NA;470,90;L;P
11132;FACIDCTG;26,0291;S;S
11132;FAPU;5,3550;S;S
11132;FAMCIS;11,0299;S;S
11132;FASAT;8,2748;S;S
11133;ENERC;960,90;S;S
11133;CHOAVL;0;S;S
11133;FAT;15,000;L;P
11133;PROT;22,50;S;S
11133;FIBC;0;S;R
11133;STARCH;0;S;R
11133;SUGAR;0;S;S
11133;RIBF;0,360;S;R
11133;THIA;0,0280;S;R
11133;VITC;0;S;R
11133;VITA;116,73;S;S
11133;VITD;0,210;S;R
11133;VITE;0,251;S;S
11133;CA;1050,00;L;P
11133;FE;0,210;S;R
11133;NA;440,00;S;R
11133;FACIDCTG;14,2644;S;T
11133;FAPU;0,312;S;S
11133;FAMCIS;3,5500;S;CG
11133;FASAT;9,2000;S;CG
11134;ENERC;113,46;S;S
11134;CHOAVL;1,060;S;S
11134;FAT;0,800;F;E
11134;PROT;3,12;S;S
11134;FIBC;1,6;F;E
11134;STARCH;0,75;F;CG
11134;SUGAR;0,310;S;S
11134;RIBF;0,310;F;E
11134;THIA;0,0800;F;E
11134;VITC;26,00;F;E
11134;VITA;262,69;S;S
11134;VITD;0;F;E
11134;VITE;0,800;S;S
11134;CA;250,00;F;E
11134;FE;5,500;F;E
11134;NA;9,00;F;E
11134;FACIDCTG;0,542;S;T
11134;FAPU;0,389;F;E
11134;FAMCIS;0,088;F;E
11134;FASAT;0,041;F;E
11135;ENERC;56,00;S;S
11135;CHOAVL;0,700;F;E
11135;FAT;0,200;F;E
11135;PROT;1,50;S;S
11135;FIBC;1,400;F;E
11135;STARCH;0;F;E
11135;SUGAR;0,700;F;E
11135;RIBF;0,060;F;E
11135;THIA;0,0900;F;E
11135;VITC;0;F;E
11135;VITA;0,66;S;S
11135;VITD;0;F;E
11135;VITE;0,630;S;S
11135;CA;13,00;F;E
11135;FE;0,400;F;E
11135;NA;4,00;F;E
11136;ENERC;1073,18;S;S
11136;CHOAVL;3,000;F;E
11136;FAT;27,000;F;E
11136;PROT;1,31;S;S
11136;FIBC;0;S;R
11136;STARCH;0;S;R
11136;SUGAR;3,000;F;E
11136;RIBF;0,150;F;E
11136;THIA;0,0400;F;E
11136;VITC;0,49;S;R
11136;VITA;218,29;S;S
11136;VITD;0,200;F;E
11136;VITE;0,497;S;S
11136;CA;83,00;F;E
11136;FE;0,100;F;E
11136;NA;35,00;F;E
11136;FACIDCTG;27,3262;S;S
11136;FAPU;0,8000;F;E
11136;FAMCIS;6,8000;F;E
11136;FASAT;17,9000;F;E
11142;ENERC;341,83;S;S
11142;CHOAVL;20,000;L;P
11142;FAT;0;L;P
11142;PROT;0,06;S;S
11142;FIBC;0,033;S;R
11142;STARCH;0;S;R
11142;SUGAR;10,057;S;R
11142;RIBF;0,002;S;R
11142;THIA;0,0025;S;R
11142;VITC;1,67;S;R
11142;VITA;0,15;S;S
11142;VITD;0;S;S
11142;VITE;0,066;S;S
11142;CA;2,93;S;R
11142;FE;0,021;S;R
11142;NA;2,50;S;R
11142;FACIDCTG;0,005;S;R
11142;FAPU;0,003;S;R
11142;FAMCIS;0,0009;S;R
11142;FASAT;0,0011;S;R
11145;ENERC;141,62;S;S
11145;CHOAVL;4,900;S;S
11145;FAT;0,100;S;R
11145;PROT;3,06;S;S
11145;FIBC;0;S;R
11145;STARCH;0;S;IG
11145;SUGAR;4,900;S;S
11145;RIBF;0,186;S;R
11145;THIA;0,0340;S;R
11145;VITC;1,23;S;R
11145;VITA;0,79;S;S
11145;VITD;1;L;P
11145;VITE;0,001;S;S
11145;CA;121,00;S;R
11145;FE;0,040;S;R
11145;NA;44,00;S;R
11145;FACIDCTG;0,099;S;R
